資料範圍,報告年度,公司代號,公司名稱,員工福利平均數(仟元/人)(每年6/2起公開),員工薪資平均數(仟元/人)(每年6/2起公開),非擔任主管職務之全時員工薪資平均數(仟元/人)(每年7/1起公開),非擔任主管職務之全時員工薪資中位數(仟元/人)(每年7/1起公開),管理職女性主管占比,職業災害人數,職業災害人數及比率-比率,職業災害-類別,火災-件數,火災-死傷人數,火災-比率(死傷人數/員工總人數),風險等級,漂綠標籤,網絡中心性,異常標籤
上市,2023,9924,福興,741.0,628.0,607.0,514.0,0.3158,6.0,0.005,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9925,新保,846.0,703.0,698.0,656.0,0.084,15.0,0.0084,以公出交通事故8人最多，墜落、滾落有3人次之、另跌倒2人、衝撞1人。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9926,新海,1322.0,1110.0,1279.0,1266.0,0.23,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9927,泰銘,1043.0,884.0,764.0,736.0,0.0833,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9928,中視,782.0,648.0,684.0,615.0,0.4,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9929,秋雨,693.0,567.0,520.0,484.0,0.07,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9930,中聯資源,1823.0,1574.0,1449.0,1355.0,0.0811,1.0,0.0036,跌倒,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9931,欣高,1086.0,918.0,850.0,795.0,0.2,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9933,中鼎,1461.0,1269.0,1032.0,866.0,0.1497,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9934,成霖,1646.0,1470.0,796.0,787.0,0.286,3.0,0.0015,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9935,慶豐富,667.0,571.0,530.0,450.0,0.2857,1.0,0.0094,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9937,全國,487.0,408.0,680.0,630.0,0.4989,14.0,0.0068,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9938,百和,753.0,644.0,615.0,496.0,0.4318,3.0,0.003,暫時性失能傷害,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9939,宏全,851.0,754.0,708.0,653.0,0.227,10.0,0.0239,2023年，共發生捲、夾傷害2件、與高溫接觸1件、跌倒傷害2件、割傷1件、與有害物接觸1件、被撞2件、墜落傷害1件。主要原因為人員於維修及保養時，未依照SOP進行作業，安全意識不足及未落實監督管理，除進行人員安全衛生教育訓練，並針對事發地點工程改善、增加警示標語。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9940,信義,1322.0,1154.0,1236.0,880.0,0.2176,137.0,0.028,為增進工作者安全與健康，信義以職業安全衛生法規為架構建置並執行法令要求，並取得ISO 45001 職業安全衛生管理系統標準以達成職業安全衛生持續性改善。並依據職業安全衛生法、ISO 45001 管理系統中風險鑑別及相關勞動法令，透過各式問卷、自主檢查及多向溝通管道評估，鑑別本公司主要職業傷害類型：因外勤同仁佔全體員工90%，交通事故發生率較高。為求交通事故減少，持續宣導交通安全，聘請外部顧問錄製全工作者必修線上課程，相關訓練時數依職業安全衛生教育訓練規則訂定。 除加強教育訓練宣導外，亦透過相關施策防範可能的職業災害發生： 1. 持續提供業務區交通安全宣導資料，以利業務單位進行宣導，強化同仁安全駕駛及防衛駕駛觀念，進而降低交通事故之發生。 2. 大型集會加強外勤同仁交通安全觀念輔導 3. 針對嚴重事故，由幸福健管中心-職安人員通知區主管主動進行關懷。 4. 提供機車任意第三人責任保險 5. 彈性福利列入購置交通安全相關設備補助 6. 提案全體業務同仁配戴全罩式安全帽。 7. 推動分店聚焦經營分店所在之社區，改以行走或腳踏車做為交通工具，減少長途帶看而導致之交通事故。,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2023,9941,裕融,1478.0,1282.0,1231.0,1033.0,0.2453,2.0,0.0025,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9942,茂順,813.0,673.0,597.0,488.0,0.2,8.0,0.0073,職業傷害,1.0,1.0,0.0009,中風險,正常,0.0005330490405117271,正常
上市,2023,9943,好樂迪,527.0,443.0,575.0,525.0,0.55,48.0,0.2184,0,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上市,2023,9944,新麗,689.0,583.0,565.0,471.0,0.3125,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9945,潤泰新,1198.0,1054.0,679.0,434.0,0.375,1.0,0.0104,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9946,三發地產,1272.0,1097.0,898.0,805.0,0.4086,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9955,佳龍,885.0,675.0,572.0,476.0,0.4,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上市,2023,9958,世紀鋼,860.0,724.0,696.0,625.0,0.2735,2.0,0.074,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2021,1294,漢田生技,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2021,2751,王座,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2021,4772,台特化,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2021,4950,牧東,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2021,6739,竹陞科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2021,6913,鴻呈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2021,6967,汎瑋材料,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2021,6968,萬達寵物,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2021,7584,樂意,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2021,7703,銳澤,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2021,7708,全家餐飲,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2021,8272,全景軟體,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2022,1294,漢田生技,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2022,2751,王座,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2022,4772,台特化,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2022,4950,牧東,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2022,6739,竹陞科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2022,6913,鴻呈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2022,6967,汎瑋材料,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2022,6968,萬達寵物,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2022,7584,樂意,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2022,7703,銳澤,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2022,7708,全家餐飲,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2022,8272,全景軟體,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1240,茂生農經,995.0,856.0,664.0,579.0,0.05,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1259,安心,350.0,289.0,621.0,562.0,0.6537,127.0,0.0019,0,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上櫃,2023,1264,德麥,1049.0,905.0,834.0,684.0,0.0909,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1268,漢來美食,642.0,561.0,628.0,525.0,0.3319,50.0,0.0296,跌倒6件/物體飛落2件/切割10件/燒燙7件/不當動作1件/交通事故24件,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上櫃,2023,1336,台翰,1589.0,1409.0,934.0,708.0,0.28,3.0,0.0023,台翰科技所發生之職業災害大多為員工不注意或機台操作不當所造成的撞傷或壓傷為主。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1565,精華,707.0,596.0,616.0,569.0,0.5,11.0,0.0041,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1569,濱川,1147.0,850.0,658.0,621.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1570,力肯,666.0,539.0,546.0,416.0,0.2857,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1580,新麥,1324.0,1154.0,965.0,955.0,0.27,8.0,0.11,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1584,精剛,1247.0,1037.0,772.0,692.0,0.26,5.0,0.0321,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1586,和勤,684.0,558.0,527.0,431.0,0.326,4.0,0.0016,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1591,駿吉-KY,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1593,祺驊,786.0,658.0,544.0,407.0,0.04,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1595,川寶,1313.0,1131.0,700.0,599.0,0.15,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1599,宏佳騰,713.0,601.0,572.0,519.0,0.2857,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1742,台蠟,849.0,722.0,551.0,540.0,0.25,0.0,0.0,1990 未分類其他化學製品製造業,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1777,生泰,1082.0,937.0,906.0,822.0,0.4118,1.0,0.0227,與有害物之接觸,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1781,合世,980.0,803.0,711.0,660.0,0.3333,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1784,訊聯,1090.0,928.0,853.0,714.0,0.64,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1785,光洋科,962.0,770.0,690.0,534.0,0.291,9.0,0.0084,被撞、跌倒,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1788,杏昌,1410.0,1238.0,1060.0,918.0,0.2051,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1796,金穎生技,749.0,630.0,653.0,553.0,0.053,3.0,0.0103,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1799,易威,1746.0,1660.0,648.0,653.0,0.0714,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1813,寶利徠,821.0,662.0,614.0,508.0,0.3,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,1815,富喬,726.0,595.0,596.0,522.0,0.219,2.0,0.0022,物體倒塌、崩塌：1件1人、0.11% 物體飛落：1件1人、0.11%,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2035,唐榮公司,1372.0,1125.0,1123.0,1265.0,0.049,6.0,0.01,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2061,風青,1056.0,923.0,416.0,384.0,0.75,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2063,世鎧,847.0,723.0,674.0,607.0,0.2364,3.0,0.0032,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2064,晉椿,701.0,524.0,526.0,470.0,0.0481,1.0,0.0052,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2065,世豐,816.0,691.0,641.0,557.0,0.4571,0.0,0.0,2599,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2066,世德,729.0,612.0,565.0,508.0,0.1,1.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2067,嘉鋼,673.0,575.0,542.0,482.0,0.052,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2070,精湛,929.0,788.0,679.0,632.0,0.3,2.0,0.0172,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2073,雄順,677.0,569.0,541.0,491.0,0.2083,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2221,大甲,646.0,517.0,512.0,419.0,0.2927,1.0,0.0016,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2230,泰茂,689.0,603.0,570.0,554.0,0.1538,2.0,0.019,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2235,謚源,613.0,516.0,471.0,410.0,0.4285,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2596,綠意,1189.0,1022.0,716.0,752.0,0.2857,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2640,大車隊,783.0,652.0,645.0,510.0,0.25,6.0,0.0063,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2641,正德,1212.0,1046.0,836.0,773.0,0.2308,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2643,捷迅,814.0,649.0,802.0,673.0,0.83,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2718,晶悅,1725.0,1497.0,937.0,694.0,0.5,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2719,燦星旅,986.0,802.0,567.0,442.0,0.5,0.0,0.0,無發生,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2724,藝舍-KY,0.0,0.0,0.0,0.0,0.3636,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2726,雅茗-KY,0.0,0.0,0.0,0.0,0.6557,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2729,瓦城,483.0,401.0,646.0,582.0,0.4288,68.0,0.02,切/割/擦傷、跌倒等,0.0,0.0,0.0,高風險,正常,0.0005330490405117271,正常
上櫃,2023,2732,六角,735.0,620.0,600.0,496.0,0.0308,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2734,易飛網,788.0,645.0,593.0,522.0,0.48,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2736,富野,569.0,479.0,421.0,379.0,0.5833,0.0,0.0,相關辨別尚在建置中,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2740,天蔥,563.0,457.0,636.0,556.0,0.375,8.0,0.0488,上下班途中車禍、工作場所燒燙傷、工作場所切割傷、工作場所扭傷及其他。,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2743,山富,741.0,643.0,644.0,528.0,0.3,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2745,五福,738.0,614.0,654.0,548.0,0.589,8.0,0.0236,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2752,豆府,433.0,363.0,594.0,528.0,0.4025,13.0,0.0051,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2754,亞洲藏壽司,390.0,328.0,620.0,421.0,0.5313,31.0,0.009,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2755,揚秦,667.0,555.0,665.0,564.0,0.0596,5.0,0.0099,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2756,聯發國際,899.0,751.0,778.0,674.0,0.43,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2916,滿心,674.0,556.0,544.0,486.0,0.4,4.0,0.006,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2924,宏太-KY,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2926,誠品生活,823.0,689.0,739.0,602.0,0.4333,4.0,0.0031,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2937,集雅社,820.0,680.0,719.0,609.0,0.2051,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2941,米斯特,434.0,352.0,448.0,411.0,0.5909,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2947,振宇五金,548.0,431.0,473.0,423.0,0.25,39.0,0.0539,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2948,寶陞,1414.0,1254.0,893.0,803.0,0.3571,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,2949,欣新網,1066.0,908.0,777.0,703.0,0.4737,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3064,泰偉,940.0,786.0,754.0,660.0,0.1428,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3066,李洲,1112.0,931.0,580.0,527.0,0.08,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3067,全域,1059.0,895.0,678.0,674.0,0.1765,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3071,協禧,885.0,739.0,712.0,623.0,0.1739,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3073,天方能源,836.0,680.0,756.0,762.0,0.4,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3078,僑威,2072.0,1879.0,1240.0,982.0,0.25,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3081,聯亞,1007.0,848.0,793.0,684.0,0.0833,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3083,網龍,946.0,819.0,777.0,647.0,0.29,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3085,新零售,826.0,674.0,638.0,635.0,0.1667,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3086,華義,799.0,667.0,608.0,542.0,0.3846,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3088,艾訊,1246.0,1065.0,1020.0,895.0,0.23,4.0,0.0059,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3093,港建*,1555.0,1349.0,1134.0,1041.0,0.26,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3095,及成,866.0,702.0,700.0,653.0,0.3415,0.0,0.0,無,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3105,穩懋,1016.0,860.0,891.0,771.0,0.1603,5.0,0.0017,跌倒，切、割、擦傷，其他,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3114,好德,1172.0,985.0,1016.0,869.0,0.2143,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3115,富榮綱,1080.0,860.0,702.0,530.0,0.0909,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3118,進階,1159.0,998.0,939.0,770.0,0.3,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3122,笙泉,1466.0,1266.0,1133.0,1040.0,0.1904,0.0,0.0,專業、科學及技術服務業,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3128,昇銳,703.0,604.0,647.0,512.0,0.2813,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3131,弘塑,1858.0,1660.0,1559.0,1504.0,0.167,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3141,晶宏,1770.0,1505.0,1373.0,1280.0,0.2041,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3147,大綜,1190.0,1026.0,938.0,660.0,0.2249,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3152,璟德,790.0,663.0,757.0,613.0,0.318,0.0,0.0,無,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3162,精確,1460.0,1372.0,746.0,695.0,0.0799,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3163,波若威,1344.0,1154.0,1018.0,836.0,0.2222,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3169,亞信,2142.0,1920.0,1590.0,1392.0,0.3043,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3171,新洲,1134.0,999.0,843.0,527.0,0.2456,2.0,0.0117,4520,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3176,基亞,1163.0,937.0,870.0,762.0,0.5714,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3178,公準,698.0,576.0,589.0,512.0,0.3111,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3188,鑫龍騰,2120.0,1860.0,1128.0,910.0,0.2857,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3191,雲科,1305.0,1130.0,556.0,598.0,0.0,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3202,樺晟,859.0,716.0,699.0,615.0,0.3077,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3205,佰研,861.0,706.0,627.0,561.0,0.5,1.0,0.0208,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3206,志豐,1878.0,1631.0,1127.0,1058.0,0.3873,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3207,耀勝,1444.0,1296.0,844.0,850.0,0.125,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3211,順達,1513.0,1292.0,1252.0,1168.0,0.116,1.0,0.005,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3213,茂訊,1030.0,903.0,840.0,734.0,0.0392,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3217,優群,2087.0,1915.0,1151.0,954.0,0.375,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3218,大學光,1237.0,1081.0,1150.0,888.0,0.5969,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3219,倚強科,1700.0,1504.0,1382.0,1136.0,0.083,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3221,台嘉碩,831.0,689.0,547.0,504.0,0.011,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3224,三顧,910.0,730.0,803.0,668.0,0.1038,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3226,至寶電,596.0,474.0,502.0,419.0,0.3421,1.0,0.0051,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3227,原相,3023.0,2743.0,2500.0,2301.0,0.0526,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3228,金麗科,1739.0,1534.0,1603.0,1216.0,0.2105,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3230,錦明,934.0,801.0,653.0,588.0,0.3231,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3232,昱捷,967.0,838.0,734.0,629.0,0.125,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3234,光環,994.0,795.0,761.0,660.0,0.2817,1.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3236,千如,840.0,670.0,623.0,522.0,0.4724,0.0,0.0,職業病、割/壓/撞/砸/捲、與有害物接觸、感電、墜落、異物入眼,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
上櫃,2023,3252,海灣,693.0,599.0,420.0,420.0,0.5,0.0,0.0,0,0.0,0.0,0.0,中風險,正常,0.0005330490405117271,正常
