市場別,年份,公司代號,公司名稱,董事席次,獨立董事席次,女性董事席次,女性董事比例,董事會出席率,董事進修比率,網絡中心性,風險等級,漂綠標籤,異常標籤
上市,2021,6225,天瀚,5.0,2.0,4.0,0.8,0.87,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6226,光鼎,9.0,3.0,1.0,0.11,0.9675,0.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6230,尼得科超眾,7.0,2.0,1.0,0.1429,0.9527,0.8181,0.0005330490405117271,低風險,正常,正常
上市,2021,6235,華孚,9.0,3.0,1.0,0.1111,0.9726,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6239,力成,11.0,4.0,1.0,0.0909,0.9697,0.5455,0.0005330490405117271,中風險,正常,正常
上市,2021,6243,迅杰,9.0,3.0,0.0,0.0,0.938,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6257,矽格,9.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6269,台郡,11.0,3.0,2.0,0.1818,0.98,0.3636,0.0005330490405117271,中風險,正常,正常
上市,2021,6271,同欣電,9.0,3.0,3.0,0.3333,0.9778,0.6667,0.0005330490405117271,中風險,正常,正常
上市,2021,6277,宏正,10.0,3.0,1.0,0.1,0.9538,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6278,台表科,10.0,3.0,4.0,0.4,0.8875,0.6,0.0005330490405117271,中風險,正常,正常
上市,2021,6281,全國電,11.0,3.0,0.0,0.0,0.9697,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6282,康舒,11.0,3.0,0.0,0.0,0.9738,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6283,淳安,9.0,3.0,4.0,0.4444,0.9259,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6285,啟碁,9.0,4.0,1.0,0.1111,0.963,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6288,聯嘉,9.0,3.0,2.0,0.222,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6405,悅城,7.0,3.0,0.0,0.0,0.98,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6409,旭隼,8.0,4.0,3.0,0.375,0.875,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6412,群電,7.0,3.0,2.0,0.29,0.97,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6414,樺漢,7.0,3.0,1.0,0.1428,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6415,矽力*-KY,7.0,3.0,0.0,0.0,0.91,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6416,瑞祺電通,7.0,3.0,1.0,0.14,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6426,統新,7.0,3.0,1.0,0.1429,0.9524,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6431,光麗-KY,10.0,3.0,1.0,0.1,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6438,迅得,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6442,光聖,7.0,3.0,2.0,0.2857,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6443,元晶,8.0,3.0,0.0,0.0,0.9636,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6446,藥華藥,11.0,3.0,2.0,0.1818,0.947,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6449,鈺邦,7.0,3.0,0.0,0.0,0.96,0.57,0.0005330490405117271,低風險,正常,正常
上市,2021,6451,訊芯-KY,7.0,3.0,0.0,0.0,0.9107,0.7143,0.0005330490405117271,低風險,正常,正常
上市,2021,6456,GIS-KY,7.0,3.0,0.0,0.0,0.97,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6464,台數科,15.0,3.0,2.0,0.1333,0.6667,1.0,0.0005330490405117271,中風險,正常,異常
上市,2021,6472,保瑞,7.0,3.0,0.0,0.0,0.9524,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6477,安集,9.0,3.0,1.0,0.11,0.98,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6491,晶碩,9.0,3.0,1.0,0.1111,0.94,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6504,南六,9.0,3.0,1.0,0.1111,0.94,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6505,台塑化,15.0,3.0,1.0,0.067,0.94,1.0,0.0005330490405117271,中風險,正常,異常
上市,2021,6515,穎崴,9.0,4.0,0.0,0.0,0.9744,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6525,捷敏-KY,9.0,4.0,3.0,0.3333,0.963,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6531,愛普*,6.0,3.0,1.0,0.17,0.96,0.83,0.0005330490405117271,低風險,正常,正常
上市,2021,6533,晶心科,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6541,泰福-KY,9.0,3.0,1.0,0.1111,0.9523,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6550,北極星藥業-KY,7.0,3.0,0.0,0.0,0.9333,0.8571,0.0005330490405117271,低風險,正常,正常
上市,2021,6552,易華電,7.0,3.0,0.0,0.0,0.9863,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6558,興能高,8.0,2.0,3.0,0.375,0.9286,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6573,虹揚-KY,9.0,4.0,4.0,0.44,0.94,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6579,研揚,11.0,3.0,0.0,0.0,0.97,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6581,鋼聯,11.0,3.0,1.0,0.0909,0.9091,0.9091,0.0005330490405117271,中風險,正常,正常
上市,2021,6582,申豐,7.0,3.0,1.0,0.14,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6585,鼎基,7.0,3.0,0.0,0.0,0.91,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6591,動力-KY,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6592,和潤企業,9.0,3.0,0.0,0.0,0.9778,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6598,ABC-KY,6.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6605,帝寶,7.0,1.0,2.0,0.2857,0.9792,0.7143,0.0005330490405117271,低風險,正常,正常
上市,2021,6625,必應,7.0,3.0,0.0,0.0,0.9167,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6641,基士德-KY,7.0,3.0,1.0,0.143,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6655,科定,7.0,3.0,1.0,0.1428,0.987,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6666,羅麗芬-KY,8.0,4.0,3.0,0.375,0.9792,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6668,中揚光,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6669,緯穎,9.0,4.0,2.0,0.2222,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6670,復盛應用,8.0,3.0,0.0,0.0,0.9701,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6671,三能-KY,9.0,3.0,1.0,0.1111,0.963,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6672,騰輝電子-KY,7.0,3.0,0.0,0.0,0.964,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6674,鋐寶科技,7.0,3.0,1.0,0.1429,0.8857,0.4286,0.0005330490405117271,低風險,正常,正常
上市,2021,6691,洋基工程,7.0,3.0,0.0,0.0,0.8804,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6698,旭暉應材,9.0,4.0,4.0,0.44,0.96,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6706,惠特,9.0,3.0,1.0,0.1111,0.9861,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6715,嘉基,7.0,3.0,1.0,0.1428,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6719,力智,9.0,3.0,0.0,0.0,0.9877,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6743,安普新,9.0,3.0,1.0,0.1111,0.9753,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6754,匯僑設計,7.0,3.0,2.0,0.2857,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6756,威鋒電子,9.0,3.0,1.0,0.1111,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6768,志強-KY,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6770,力積電,9.0,5.0,0.0,0.0,0.9886,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6776,展碁國際,7.0,4.0,1.0,0.1429,0.9714,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6781,AES-KY,7.0,3.0,1.0,0.0014,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6789,采鈺,6.0,3.0,3.0,0.5,0.97,0.16,0.0005330490405117271,低風險,正常,正常
上市,2021,6790,永豐實,7.0,3.0,2.0,0.286,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6792,詠業,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6796,晉弘,7.0,3.0,1.0,0.1428,0.9833,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6799,來頡,7.0,3.0,0.0,0.0,0.9643,0.7143,0.0005330490405117271,低風險,正常,正常
上市,2021,6806,森崴能源,7.0,3.0,1.0,0.1429,0.9464,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6807,峰源-KY,9.0,4.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,6838,台新藥,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,異常
上市,2021,6862,三集瑞-KY,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,異常
上市,2021,6919,康霈*,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6923,中台,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6924,榮惠-KY創,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6958,日盛台駿,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6962,ITH-KY,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6969,成信實業*-創,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,6988,威力暘-創,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,7705,三商餐飲,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8011,台通,7.0,3.0,3.0,0.4286,0.9365,0.7,0.0005330490405117271,低風險,正常,異常
上市,2021,8016,矽創,9.0,4.0,1.0,0.1111,1.0,1.0,0.0005330490405117271,中風險,正常,異常
上市,2021,8021,尖點,7.0,3.0,2.0,0.2857,0.98,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8028,昇陽半導體,9.0,3.0,1.0,0.1111,0.9339,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8033,雷虎,7.0,2.0,2.0,0.2858,0.8715,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8039,台虹,9.0,3.0,0.0,0.0,0.9706,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8046,南電,9.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8070,長華*,9.0,3.0,0.0,0.0,0.9667,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8072,陞泰,7.0,4.0,2.0,0.286,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8081,致新,7.0,3.0,3.0,0.4286,0.881,0.1429,0.0005330490405117271,低風險,正常,正常
上市,2021,8101,華冠,9.0,3.0,0.0,0.0,0.8333,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8103,瀚荃,7.0,3.0,1.0,0.1429,0.9571,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8104,錸寶,9.0,3.0,3.0,0.33,0.9815,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8105,凌巨,7.0,3.0,0.0,0.0,0.898,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8110,華東,9.0,3.0,0.0,0.0,0.86,0.89,0.0005330490405117271,中風險,正常,正常
上市,2021,8112,至上,7.0,3.0,1.0,0.1429,0.8571,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8114,振樺電,9.0,3.0,2.0,0.2222,0.9815,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8131,福懋科,11.0,3.0,1.0,0.0909,0.8636,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8150,南茂,9.0,5.0,3.0,0.3333,0.9444,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8163,達方,9.0,4.0,1.0,0.1111,0.98,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8201,無敵,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8210,勤誠,5.0,4.0,3.0,0.3333,0.9876,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8213,志超,15.0,3.0,5.0,0.3333,0.959,0.3333,0.0005330490405117271,中風險,正常,異常
上市,2021,8215,明基材,8.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8222,寶一,7.0,3.0,2.0,0.2857,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8249,菱光,7.0,3.0,1.0,0.1429,0.9237,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8261,富鼎,7.0,3.0,1.0,0.1428,0.9762,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8271,宇瞻,9.0,3.0,1.0,0.1111,0.95,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8341,日友,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8367,建新國際,11.0,3.0,1.0,0.0909,0.9256,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8374,羅昇,9.0,3.0,2.0,0.2222,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8404,百和興業-KY,8.0,3.0,0.0,0.0,0.9857,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8411,福貞-KY,7.0,3.0,2.0,0.2857,0.9592,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8422,可寧衛,6.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8429,金麗-KY,7.0,3.0,0.0,0.0,0.83,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8438,昶昕,9.0,3.0,2.0,0.2222,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8442,威宏-KY,9.0,3.0,0.0,0.0,0.94,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8443,阿瘦,7.0,3.0,1.0,0.1429,0.9643,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8454,富邦媒,9.0,3.0,1.0,0.1111,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8462,柏文,7.0,3.0,2.0,0.2857,0.956,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8463,潤泰材,9.0,3.0,1.0,0.1111,0.9028,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8464,億豐,9.0,3.0,0.0,0.0,0.986,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8466,美吉吉-KY,8.0,2.0,0.0,0.0,0.9444,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8467,波力-KY,7.0,3.0,2.0,0.2857,0.9524,0.86,0.0005330490405117271,低風險,正常,正常
上市,2021,8473,山林水,9.0,3.0,1.0,0.11,0.84,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8476,台境*,7.0,3.0,1.0,0.1429,0.8831,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8478,東哥遊艇,6.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8481,政伸,11.0,3.0,1.0,0.09,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8482,商億-KY,4.0,3.0,1.0,0.14,0.98,1.0,0.0005330490405117271,低風險,正常,異常
上市,2021,8488,吉源-KY,9.0,3.0,1.0,0.1111,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,8499,鼎炫-KY,7.0,3.0,3.0,0.4286,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8926,台汽電,13.0,3.0,1.0,0.08,0.9573,1.0,0.0005330490405117271,中風險,正常,異常
上市,2021,8940,新天地,7.0,3.0,2.0,0.2857,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,8996,高力,9.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9103,美德醫療-DR,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,異常
上市,2021,910322,康師傅-DR,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,異常
上市,2021,9105,泰金寶-DR,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,910861,神州-DR,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,9110,越南控-DR,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,911608,明輝-DR,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,911622,泰聚亨-DR,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,911868,同方友友-DR,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,912000,晨訊科-DR,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,9136,巨騰-DR,0.0,0.0,0.0,0.0,0.0,0.0,0.0005330490405117271,低風險,正常,正常
上市,2021,9802,鈺齊-KY,8.0,5.0,1.0,0.125,1.0,1.0,0.0005330490405117271,中風險,正常,異常
上市,2021,9902,台火,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,9904,寶成,9.0,3.0,2.0,0.22,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9905,大華,10.0,3.0,2.0,0.2,0.9333,0.5,0.0005330490405117271,中風險,正常,正常
上市,2021,9906,欣巴巴,6.0,2.0,4.0,0.6667,0.9487,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,9907,統一實,10.0,3.0,1.0,0.1,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9908,大台北,15.0,3.0,2.0,0.133,0.933,0.866,0.0005330490405117271,中風險,正常,異常
上市,2021,9910,豐泰,13.0,4.0,1.0,0.0769,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9911,櫻花,9.0,3.0,0.0,0.0,0.97,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9912,偉聯,7.0,3.0,2.0,0.2857,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,9914,美利達,13.0,4.0,3.0,0.23,0.98,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9917,中保科,11.0,3.0,1.0,0.0909,0.9727,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9918,欣天然,24.0,5.0,3.0,0.125,0.8837,0.7917,0.0005330490405117271,高風險,漂綠,異常
上市,2021,9919,康那香,9.0,3.0,3.0,0.3333,0.9884,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9921,巨大,11.0,3.0,1.0,0.0909,0.987,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9924,福興,10.0,3.0,1.0,0.1,0.96,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9925,新保,9.0,4.0,0.0,0.0,0.8687,0.6667,0.0005330490405117271,中風險,正常,正常
上市,2021,9926,新海,15.0,3.0,2.0,0.1333,0.7938,0.4667,0.0005330490405117271,中風險,正常,異常
上市,2021,9927,泰銘,9.0,3.0,0.0,0.0,0.96,0.5556,0.0005330490405117271,中風險,正常,正常
上市,2021,9928,中視,9.0,3.0,2.0,0.2222,0.9524,0.7778,0.0005330490405117271,中風險,正常,正常
上市,2021,9929,秋雨,6.0,2.0,0.0,0.0,0.974,0.143,0.0005330490405117271,低風險,正常,正常
上市,2021,9930,中聯資源,15.0,3.0,0.0,0.0,0.89,1.0,0.0005330490405117271,中風險,正常,異常
上市,2021,9931,欣高,9.0,3.0,2.0,0.22,1.0,0.7,0.0005330490405117271,中風險,正常,正常
上市,2021,9933,中鼎,12.0,4.0,1.0,0.0833,0.9405,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9934,成霖,6.0,3.0,1.0,0.1667,0.963,0.8333,0.0005330490405117271,低風險,正常,正常
上市,2021,9935,慶豐富,7.0,3.0,0.0,0.0,0.9857,0.4286,0.0005330490405117271,低風險,正常,正常
上市,2021,9937,全國,9.0,3.0,2.0,0.2222,0.9667,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9938,百和,8.0,3.0,2.0,0.25,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9939,宏全,9.0,3.0,1.0,0.11,0.98,0.667,0.0005330490405117271,中風險,正常,正常
上市,2021,9940,信義,7.0,4.0,1.0,0.1429,0.96,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,9941,裕融,11.0,4.0,1.0,0.0909,0.935,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9942,茂順,9.0,3.0,3.0,0.3333,0.9048,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9943,好樂迪,7.0,2.0,2.0,0.2857,0.9643,0.7143,0.0005330490405117271,低風險,正常,正常
上市,2021,9944,新麗,7.0,3.0,4.0,0.57,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,9945,潤泰新,9.0,3.0,3.0,0.3333,0.8718,1.0,0.0005330490405117271,中風險,正常,正常
上市,2021,9946,三發地產,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,9955,佳龍,7.0,3.0,0.0,0.0,0.9286,1.0,0.0005330490405117271,低風險,正常,正常
上市,2021,9958,世紀鋼,9.0,3.0,1.0,0.0011,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2022,1101,台泥,15.0,5.0,4.0,0.2667,1.0,1.0,0.0005330490405117271,中風險,正常,異常
上市,2022,1102,亞泥,14.0,3.0,0.0,0.0,0.928,1.0,0.0005330490405117271,中風險,正常,異常
上市,2022,1103,嘉泥,7.0,3.0,1.0,0.1429,0.9463,1.0,0.0005330490405117271,低風險,正常,正常
上市,2022,1104,環泥,7.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2022,1108,幸福,7.0,3.0,2.0,0.2857,1.0,1.0,0.0005330490405117271,低風險,正常,正常
上市,2022,1109,信大,9.0,3.0,1.0,0.1111,0.9777,0.3333,0.0005330490405117271,中風險,正常,正常
上市,2022,1110,東泥,10.0,3.0,1.0,0.1,0.98,1.0,0.0005330490405117271,中風險,正常,正常
上市,2022,1201,味全,9.0,3.0,0.0,0.0,0.981,1.0,0.0005330490405117271,中風險,正常,正常
上市,2022,1203,味王,15.0,3.0,1.0,0.0667,0.7467,0.2667,0.0005330490405117271,中風險,正常,異常
上市,2022,1210,大成,11.0,3.0,0.0,0.0,0.9688,0.9286,0.0005330490405117271,中風險,正常,正常
上市,2022,1213,大飲,9.0,3.0,1.0,0.1111,0.9444,0.3333,0.0005330490405117271,中風險,正常,正常
上市,2022,1215,卜蜂,8.0,3.0,0.0,0.0,0.9,1.0,0.0005330490405117271,中風險,正常,正常
上市,2022,1216,統一,13.0,3.0,2.0,0.1538,0.9829,1.0,0.0005330490405117271,中風險,正常,正常
上市,2022,1217,愛之味,9.0,3.0,0.0,0.0,0.9074,0.7778,0.0005330490405117271,中風險,正常,正常
上市,2022,1218,泰山,8.0,3.0,1.0,0.125,0.99,1.0,0.0005330490405117271,中風險,正常,正常
上市,2022,1219,福壽,9.0,3.0,3.0,0.33,0.92,1.0,0.0005330490405117271,中風險,正常,正常
上市,2022,1220,台榮,13.0,3.0,2.0,0.1667,0.923,0.0769,0.0005330490405117271,中風險,正常,正常
上市,2022,1225,福懋油,9.0,3.0,2.0,0.2222,0.8611,0.5555,0.0005330490405117271,中風險,正常,正常
上市,2022,1227,佳格,8.0,4.0,1.0,0.125,0.93,1.0,0.0005330490405117271,中風險,正常,正常
上市,2022,1229,聯華,10.0,3.0,1.0,0.1,0.94,1.0,0.0005330490405117271,中風險,正常,正常
上市,2022,1231,聯華食,9.0,3.0,2.0,0.2222,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2022,1232,大統益,11.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
上市,2022,1233,天仁,9.0,3.0,0.0,0.0,1.0,1.0,0.0005330490405117271,中風險,正常,正常
