市場別,報告年度,公司代號,公司名稱,再生能源使用率,資料範圍,驗證狀態,網絡中心性,漂綠標籤,風險等級,異常標籤
上櫃,2023,5201,凱衛,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5202,力新,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5205,中茂,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5206,坤悅,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5209,新鼎,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5210,寶碩,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5211,蒙恬,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5212,凌網,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5213,亞昕,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5220,萬達光電,0.0583,母公司,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上櫃,2023,5227,立凱-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5228,鈺鎧,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5230,雷笛克光學,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5236,凌陽創新,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5245,智晶,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5251,天鉞電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5263,智崴,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5272,笙科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5274,信驊,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5276,達輝-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5278,尚凡,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5287,數字,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5289,宜鼎,0.113,僅母公司,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上櫃,2023,5291,邑昇,0.0,nan,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,5299,杰力,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5301,寶得利,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5302,太欣,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5309,系統電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5310,天剛,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5312,寶島科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5314,世紀,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5315,光聯,0.0,nan,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,5321,美而快,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5324,士開,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5328,華容,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5340,建榮,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5344,立衛,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5345,天揚,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5347,世界,0.0124,"再生能源用電量12,120MWh / 總能耗量:975,908MWh",ISO 50001,0.0012067578439259854,無漂綠跡象,低風險,正常
上櫃,2023,5348,正能量智能,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5351,鈺創,0.0,所有廠區,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5353,台林,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5355,佳總,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5356,協益,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5364,力麗店,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5371,中光電,0.07,台灣廠區及台灣子公司,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,5381,合正,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5386,青雲,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5392,能率,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5398,慕康生醫,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5403,中菲,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5410,國眾,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5425,台半,0.0,nan,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,5426,振發,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5432,新門,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5438,東友,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5439,高技,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5443,均豪,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5450,南良,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5452,佶優,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5455,昇益,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5457,宣德,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5460,同協,0.0,僅母公司,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5464,霖宏,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5465,富驊,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5468,凱鈺,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5474,聰泰,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5475,德宏,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5478,智冠,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5481,新華,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5483,中美晶,3e-05,母公司，包含：總公司、竹南分公司(竹南廠、二廠)、宜蘭分公司(一廠、三廠)、旭鑫分公司,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,5487,通泰,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5488,松普,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5489,彩富,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5490,同亨,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5493,三聯,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5498,凱崴,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5508,永信建,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5511,德昌,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5512,力麒,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5514,三豐,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5516,雙喜,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5520,力泰,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5523,豐謙,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5529,鉅陞,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5530,龍巖,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5536,聖暉*,0.0,nan,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,5543,桓鼎-KY,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5548,安倉,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5601,台聯櫃,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5603,陸海,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5604,中連,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5609,中菲行,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5701,劍湖山,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5703,亞都麗緻,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5704,老爺知,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5864,致和證,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5878,台名,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5902,德記,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5903,全家,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5904,寶雅,0.0,以營運控制權法執行盤查作業原則，地理位置範圍含下列之辦公室、物流中心及411間分店,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,5905,南仁湖,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6015,宏遠證,0.0,包含合併財務報表之母子公司,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6016,康和證,0.0,nan,其他(ISO14064-3),0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,6020,大展證,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6021,美好證,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6023,元大期貨,0.2298,全台營運據點,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,6026,福邦證,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6101,寬魚國際,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6103,合邦,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6104,創惟,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6109,亞元,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6111,大宇資,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6113,亞矽,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6114,久威,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6118,建達,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6121,新普,0.65,包含合併財務報表之母子公司,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,6122,擎邦,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6123,上奇,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6124,業強,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6125,廣運,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6126,信音,0.065586,合併財務報表之母子公司,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上櫃,2023,6127,九豪,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6129,普誠,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6130,上亞科技,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6134,萬旭,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6138,茂達,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6140,訊達電腦,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6143,振曜,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6144,得利影,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6146,耕興,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6147,頎邦,0.0001,僅母公司 (全台灣六處營運據點),ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,6148,驊宏資,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6150,撼訊,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6151,晉倫,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6154,順發,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6156,松上,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6158,禾昌,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6160,欣技,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6161,捷波,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6163,華電網,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6167,久正,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6169,昱泉,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6170,統振,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6171,大城地產,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6173,信昌電,0.0,母公司台灣工廠,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6174,安碁,0.0,nan,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,6175,立敦,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6179,亞通,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6180,橘子,0.1258,包含內湖總部大樓及承租之數據機房。,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上櫃,2023,6182,合晶,0.0127,台灣地區楊梅廠與龍潭廠,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,6185,幃翔,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6186,新潤,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6187,萬潤,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6188,廣明,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6190,萬泰科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6194,育富,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6195,詩肯,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6198,瑞築,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6199,天品,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6203,海韻電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6204,艾華,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6207,雷科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6208,日揚,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6210,慶生,0.0,慶生電子股份有限公司-全廠區(2023年度),Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6212,理銘,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6217,中探針,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6218,豪勉,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6219,富旺,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6220,岳豐,0.0,台灣母公司(含台北辦事處),Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6221,晉泰,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6222,上揚,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6223,旺矽,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6227,茂綸,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6228,全譜,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6229,研通,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6231,系微,0.0,不適用,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6233,旺玖,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6234,高僑,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6236,中湛,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6237,驊訊,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6240,松崗,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6241,易通展,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6242,立康,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6244,茂迪,0.002,茂迪台灣廠區,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上櫃,2023,6245,立端,0.0,nan,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,6246,臺龍,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6248,沛波,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6259,百徽,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6261,久元,0.0,nan,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,6263,普萊德,0.1364,母公司,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上櫃,2023,6264,富裔,0.0,未確信,其他,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,6265,方土昶,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6266,泰詠,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6270,倍微,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6274,台燿,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6275,元山,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6276,安鈦克,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6279,胡連,0.032985,"涵蓋胡連集團之南京胡連,越南胡連,嘉興上河三個營運據點的數據",Unknown,0.0012067578439259854,無漂綠跡象,高風險,正常
上櫃,2023,6284,佳邦,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6287,元隆,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6290,良維,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6291,沛亨,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6292,迅德,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6294,智基,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6411,晶焱,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6417,韋僑,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6418,詠昇,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6419,京晨科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6425,易發,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6432,今展科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6435,大中,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6441,廣錠,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6457,紘康,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6461,益得,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6462,神盾,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6465,威潤,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6469,大樹,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6470,宇智,0.0,nan,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,6482,弘煜科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6485,點序,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6486,互動,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6488,環球晶,0.027,"台灣區：環球晶圓總部&竹南廠、中德分公司 海外區：GlobalWafers Japan Co., Ltd.、昆山中辰矽晶、MEMC Electronic Materials S.p.A、MEMC Korea Company、MEMC Japan Ltd.、MEMC Electronic Materials Sdn. Bhd.、Topsil GlobalWafers A/S",ISO 50001,0.0008045052292839903,無漂綠跡象,低風險,正常
上櫃,2023,6492,生華科,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6494,九齊,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6496,科懋,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6499,益安,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6506,雙邦,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6508,惠光,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6509,聚和,0.0,nan,ISO 50001,0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,6510,精測,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6512,啟發電,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6516,勤崴國際,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6517,保勝光學,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6523,達爾膚,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6527,明達醫,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6530,創威,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6532,瑞耘,0.091244,瑞耘科技位於台灣的新竹廠及新豐廠(母公司),Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上櫃,2023,6535,順藥,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6538,倉和,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6542,隆中,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6546,正基,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6547,高端疫苗,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6548,長科*,0.06,包含合併財務報表之母子公司,Unknown,0.00040225261464199515,無漂綠跡象,高風險,正常
上櫃,2023,6556,勝品,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6560,欣普羅,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6561,是方,0.0,114051 台北市內湖區瑞光路 68 號 2 樓 114062 台北市內湖區瑞光路 188 巷37 號 114067 台北市內湖區陽光街 250 號 114664 台北市內湖區瑞光路 76 巷45 號 中國(上海)自由貿易試驗區基隆路55 號6 層B09 室,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6568,宏觀,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6569,醫揚,0.0,nan,其他(GHG Protocol),0.00040225261464199515,無漂綠跡象,低風險,正常
上櫃,2023,6570,維田,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6574,霈方,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6576,逸達,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6577,勁豐,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6578,達邦蛋白,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6584,南俊國際,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6588,東典,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
上櫃,2023,6589,台康生技,0.0,nan,Unknown,0.00040225261464199515,可能漂綠,高風險,正常
