市場別,報告年度,公司代號,公司名稱,用水量,資料範圍,用水密集度,用水密集度-單位,驗證狀態,網絡中心性,漂綠標籤,風險等級,異常標籤
上櫃,2023,3508.0,位速,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3511.0,矽瑪,74627.0,母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3512.0,皇龍,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3516.0,亞帝歐,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3520.0,華盈,9346.1563,華盈集團,11.1753,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3521.0,鴻翊,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3522.0,御頂,100301.39,御頂全集團,136.618,公噸/百萬元營業額,其他(ISO14064-1),0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3523.0,迎輝,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3526.0,凡甲,52553.0,包含合併財務報表之母子公司,1034.58,其他(kg/m2),Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3527.0,聚積,10177.0,僅母公司,5.7683,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3529.0,力旺,6105.9907,母公司,2.0018,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3531.0,先益,4708.0,母公司,3.9629,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3537.0,堡達,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3540.0,曜越,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3541.0,西柏,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3546.0,宇峻,0.4845,母公司,0.001,其他(公噸／人數),Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3548.0,兆利,70937.74,台灣廠區及大陸廠區,8.6299,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3551.0,世禾,0.0,nan,52.9466,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3552.0,同致,6950.0,桃園廠,21.1,其他,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3555.0,博士旺,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3556.0,禾瑞亞,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3558.0,神準,37463.0,母公司華亞廠,2.6027,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3564.0,其陽,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3567.0,逸昌,10035.0,全廠區,25.1181,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3570.0,大塚,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3577.0,泓格,6814.0,"泓格總公司（自來水2,561公噸、地下水4,253公噸）",0.0,,Unknown,0.0008875739644970415,無漂綠跡象,高風險,正常
上櫃,2023,3580.0,友威科,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3581.0,博磊,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3587.0,閎康,16939.9592,閎康科技府份有限公司、閎康科技股份有限公司竹科分公司、閎康科技股份有限公司南科分公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3594.0,磐儀,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3597.0,映興,0.0,nan,6.128,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3609.0,三一東林,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3611.0,鼎翰,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3615.0,安可,72260.0,母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3623.0,富晶通,71393.0,112年度,194.0,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3624.0,光頡,393419.0,母公司,0.038,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3625.0,西勝,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3628.0,盈正,5676.0,台北高雄辦公室與屏東廠。,16.5,其他(仟公升/人),Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3629.0,地心引力,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3630.0,新鉅科,51225.0,母公司,46.3039,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3631.0,晟楠,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3632.0,研勤,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3646.0,艾恩特,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3663.0,鑫科,11873.0,水號:75-480240680,31.21,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3664.0,安瑞-KY,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3666.0,光耀,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3672.0,康聯訊,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3675.0,德微,81306.0,包含合併財務報表之母子公司,0.3843,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3680.0,家登,57979.6694,家登精密工業股份有限公司總公司、樹谷廠、南科廠、復興廠,0.0166,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3684.0,榮昌,1509.0,榮昌科技股份有限公司,2.0267,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3685.0,元創精密,22665.0,合併財務報表之母子公司,14.9219,其他(公噸/仟元營業額),Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3687.0,歐買尬,588.0,僅母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3689.0,湧德,8938.0,總公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3691.0,碩禾,17123.0,僅母公司(本公司新豐廠及湖口廠),0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3693.0,營邦,12142.5,母公司,1.5992,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3707.0,漢磊,784200.0,母公司,248.3,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3709.0,鑫聯大投控,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3710.0,連展投控,459.1017,投控/連展/連訊/連騰(含廠區深圳/天津/昆山/天鑫/江西),0.0998,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,3713.0,新晶投控,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4102.0,永日,22417.0,僅母公司,47.172,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4105.0,東洋,153435.0,六堵廠、中壢廠與內湖廠、製劑研發中心共四個主要營運據點,0.0223,其他(百萬公升/百萬元營業額),Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4107.0,邦特,36015.0,2023宜蘭廠自行盤查時間範圍111/12/21~112/12/20,18.5262,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4109.0,加捷生醫,8443.0,全廠區,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4111.0,濟生,173535.0,總公司,163.558,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4113.0,聯上,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4114.0,健喬,165991.0,包含健喬總公司、健喬廠、健康廠、七星廠、優良廠，取水量用途包含製程自來水用量、包裝用水、辦公室行政用水。,32.2909,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4116.0,明基醫,8809.0,明基醫內湖總公司、龜山廠、臺中廠,20.3665,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4120.0,友華,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4121.0,優盛,9874.0,台北總公司及大陸廠區,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4123.0,晟德,49654.0,本公司台北總部以及新竹廠區。,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4126.0,太醫,64039.0,銅科廠,27.6005,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4127.0,天良,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4128.0,中天,30557.0,"合併報表之母子公司（未包含南港辦公室及部份棉花田門市, 因大樓管理單位無法提供用水資料或水費已含於租金中無法拆分，無法納入統計)",18.1185,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上櫃,2023,4129.0,聯合,32843.0,全公司,12.9272,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4130.0,健亞,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4131.0,浩泰,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4138.0,曜亞,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4139.0,馬光-KY,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4147.0,中裕,17951.0,中裕新藥竹北廠,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4153.0,鈺緯,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4154.0,樂威科-KY,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4157.0,太景*-KY,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4160.0,訊聯基因,3733.0,包含合併財務報表之母子公司,6.3004,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4161.0,聿新科,10701.0,總公司與新竹科學園區新竹分公司,12.916,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4162.0,智擎,971.44,全公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4163.0,鐿鈦,60135.0,精科廠、35路廠、中科后里廠,24.6,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4167.0,松瑞藥,85550.0,竹南廠、南科廠與南科針劑廠,8.03,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4168.0,醣聯,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4171.0,瑞基,2588.0,2023年度,11.4787,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4173.0,久裕,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4174.0,浩鼎,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4175.0,杏一,19262.0,用水量為總公司、全國各門市及物流總倉之總和。,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4183.0,福永生技,5142.0,母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4188.0,安克,417.89,台北公司及楊梅工廠,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4192.0,杏國,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4198.0,欣大健康,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4205.0,中華食,608397.0,高雄廠、屏東廠、台中營業所、台北營業所,311.3598,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4207.0,環泰,458961.0,台灣地區 桃園&彰化廠,241.6856,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4303.0,信立,6.555,母公司,0.0405,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4304.0,勝昱,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4305.0,世坤,13847.0,母公司,14.71,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4401.0,東隆興,683822.0,母公司,0.2627,其他(公噸/千元營業額),其他( ISO14001),0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4402.0,福大,268.0,僅母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4406.0,新昕纖,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4413.0,飛寶企業,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4416.0,三圓,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4417.0,金洲,23670.0,母公司,0.01,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4419.0,元勝,68023.0,包含合併財報之子母公司,171.7848,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4420.0,光明,24810.0,光明絲織廠股份有限公司龜山廠(桃園市龜山區宏洲街29號),36.0087,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4430.0,耀億,3813.0,2023/01/01-2023/12/31,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4432.0,銘旺實,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4433.0,興采,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4442.0,竣邦-KY,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4502.0,健信,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4503.0,金雨,3426.0,母公司,12.64,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4506.0,崇友,3201.0,本公司楊梅廠,0.6177,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4510.0,高鋒,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4513.0,福裕,452.0,母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4523.0,永彰,14334.6,母公司,24.6718,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4527.0,方方土霖,5223.0,僅母公司,3.2583,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4528.0,江興鍛,137984.0,112年,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4529.0,淳紳,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4530.0,宏易,9018.5,母公司(就醬子烤吧),72.9995,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4533.0,協易機,15197.0,僅母公司。,10.16,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4534.0,慶騰,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4535.0,至興,129854.0,台灣營運據點,104.65,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4538.0,大詠城,1552.0,112年,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4541.0,晟田,86386.0,本公司(個別公司),72.004,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4542.0,科嶠,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4543.0,萬在,23563.0,母公司,0.0282,其他(公噸/千元營業額),Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4549.0,桓達,6017.0,本公司總部、土城廠以及宜蘭廠,6.4629,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4550.0,長佳,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4554.0,橙的,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4556.0,旭然,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4558.0,寶緯,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4561.0,健椿,12908.0,彰化縣線西鄉彰濱東七路16號、彰化縣線西鄉線工路3號,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4563.0,百德,2954.0,母公司,2.2535,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4568.0,科際精密,51008.0,包含合併財務報表之母子公司,48.9,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4577.0,達航科技,25778.0,112年達航個體資料,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4580.0,捷流閥業,2022.258,捷流公司土城廠,0.0008,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4584.0,君帆,12255.0,母公司,35.3701,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4609.0,唐鋒,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4702.0,中美實,1152.0,僅母公司,2.25,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4706.0,大恭,29273.0,僅母公司【自來水】,7.1942,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4707.0,磐亞,80040.0,僅本公司,3.0322,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4711.0,永純,9373.5185,永純化工個體公司,14.4188,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4714.0,永捷,11.5465,包含子公司,0.069,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4716.0,大立,10830.0,大立高分子工業股份有限公司永安廠區,1.62,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4721.0,美琪瑪,104175.0,7. 母公司,11.08,公噸/產品,其他(3. 確信準則3000號),0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4726.0,永昕,45370.0,目前統計範圍為本公司位於竹南GMP一廠及二廠,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4728.0,雙美,57837.0,全公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4729.0,熒茂,60749.0,2023/2~2024/2,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4735.0,豪展,19890.0,海外子公司,23.0,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4741.0,泓瀚,10.133,112/1/1~112/12/31,0.0086,其他(公噸/產量),Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4743.0,合一,18249.0,"母公司（未包含南港辦公室, 因大樓管理單位無法提供用水資料無法納入統計) 。子公司棉花田有機農場取用地下水，未統計用水量。 ",251.4918,公噸/百萬元營業額,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
上櫃,2023,4744.0,皇將,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4745.0,合富-KY,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4747.0,強生製藥,13182.0,母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4754.0,國碳科,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4760.0,勤凱科技,4557.0,自來水112年度繳費單,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4767.0,誠泰科技,2447.0,高科廠和路竹廠,0.027,其他(公噸/人均),Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4768.0,晶呈科技,1380.0,晶呈科技(母公司)竹南一廠,0.0,,其他(確信準則3000號),0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4804.0,大略-KY,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4806.0,昇華,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4903.0,聯光通,5581.0,202301~202312,995.6783,公噸/產品,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4905.0,台聯電,1751.0,包含合併財務報表之母子公司,15.274,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4907.0,富宇,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4908.0,前鼎,11951.0,本公司新竹廠區(本公司無子公司，僅有新竹廠),12.7,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4909.0,新復興,117249.0,台灣新屋廠區,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4911.0,德英,7347.0,自來水單據,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4923.0,力士,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4924.0,欣厚-KY,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4931.0,新盛力,13996.5714,僅母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4933.0,友輝,76203.0,桃園總公司+竹南分公司,6.0275,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4939.0,亞電,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4945.0,陞達科技,698.4909,本公司所屬辦公室係租賃單一樓層之其中一戶，然大樓之各樓層皆無獨立水錶，僅限於整棟單一水錶之用水總量資訊。本資料來源為公司所屬大樓112年份台北自來水事業處繳費憑證之”總用水度數”之加總，本次計算係採 : 用水量=大樓用水總量*公司所屬樓層面積與大樓總樓層面積之佔比。,1.6546,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4946.0,辣椒,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4951.0,精拓科,8482.6385,母公司及合併財報子公司,20.7617,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4953.0,緯軟,5452.0,範圍涵蓋所有母子公司,0.6167,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4966.0,譜瑞-KY,6320.0,譜瑞(美國)總部、譜瑞(上海)、譜瑞(南京)、譜瑞(重慶) 及本公司台灣分公司等主要辦公室。,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4971.0,IET-KY,8707.016,重要子公司IET-US所有廠區營運之用水量,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4972.0,湯石照明,47.183,集團各公司,0.0581,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4973.0,廣穎電通,5733.0,母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4974.0,亞泰,59506.0,深圳亞泰,16.814,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4979.0,華星光,35368.0,母公司,11.9628,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4987.0,科誠,154.0,僅母公司,0.2036,公噸/百萬元營業額,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4991.0,環宇-KY,0.0,nan,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,4995.0,晶達,5688.0,母公司,0.0,,Unknown,0.0002958579881656805,無漂綠跡象,高風險,正常
上櫃,2023,5009.0,榮剛,306.0,"母公司,排除租賃資產",0.0036,公噸/產品,Unknown,0.000591715976331361,無漂綠跡象,高風險,正常
