市場別,報告年度,公司代號,公司名稱,薪酬委員會席次,薪酬委員會獨立董事席次,薪酬委員會出席率,審計委員會席次,審計委員會出席率,網絡中心性,風險等級,漂綠標籤,異常標籤
上櫃,2023,3289,宜特,3,2,1.0,4,0.85,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3290,東浦,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3293,鈊象,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3294,英濟,3,3,0.8333,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3297,杭特,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3303,岱稜,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3306,鼎天,3,3,1.0,3,0.96,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3310,佳穎,3,2,1.0,2,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3313,斐成,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3317,尼克森,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3322,建舜電,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3323,加百裕,3,2,1.0,4,0.9286,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3324,雙鴻,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3325,旭品,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3332,幸康,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3339,泰谷,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3349,寶德,3,3,0.8333,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3354,律勝,4,4,0.9091,4,0.7727,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3357,臺慶科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3360,尚立,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3362,先進光,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3363,上詮,4,3,1.0,3,0.9167,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3372,典範,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3373,熱映,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3374,精材,3,3,0.8333,4,0.9412,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3379,彬台,3,2,1.0,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3388,崇越電,3,3,1.0,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3390,旭軟,3,3,0.8889,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3402,漢科,3,2,1.0,2,0.9091,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3426,台興,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3430,奇鈦科,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3434,哲固,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3438,類比科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3441,聯一光電,3,3,1.0,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3444,利機,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3455,由田,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3465,進泰電子,3,3,0.9167,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3466,德晉,3,3,0.93,3,0.94,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3479,安勤,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3483,力致,3,3,0.9333,4,0.95,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3484,崧騰,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3489,森寶,3,2,0.8889,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3490,單井,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3491,昇達科,4,4,0.9167,4,0.9375,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3492,長盛,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3498,陽程,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3499,環天科,3,2,1.0,3,0.8333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3508,位速,3,3,1.0,4,0.9,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3511,矽瑪,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3512,皇龍,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3516,亞帝歐,3,3,0.8333,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3520,華盈,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3521,鴻翊,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3522,御頂,3,3,0.9524,3,0.963,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3523,迎輝,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3526,凡甲,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3527,聚積,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3529,力旺,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3531,先益,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3537,堡達,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3540,曜越,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3541,西柏,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3546,宇峻,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3548,兆利,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3551,世禾,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3552,同致,3,3,1.0,4,0.9524,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3555,博士旺,3,3,0.94,3,0.95,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3556,禾瑞亞,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3558,神準,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3564,其陽,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3567,逸昌,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3570,大塚,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3577,泓格,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3580,友威科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3581,博磊,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3587,閎康,4,4,1.0,4,0.93,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3594,磐儀,3,3,1.0,4,0.9412,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3597,映興,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3609,三一東林,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3611,鼎翰,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3615,安可,3,3,0.8889,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3623,富晶通,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3624,光頡,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3625,西勝,4,4,1.0,4,0.96,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3628,盈正,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3629,地心引力,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3630,新鉅科,3,3,0.8333,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3631,晟楠,4,4,1.0,4,0.8571,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3632,研勤,3,3,0.7778,3,0.8,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3646,艾恩特,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3663,鑫科,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3664,安瑞-KY,3,3,1.0,3,0.9667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3666,光耀,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3672,康聯訊,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3675,德微,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3680,家登,3,2,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3684,榮昌,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3685,元創精密,3,3,0.8333,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3687,歐買尬,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3689,湧德,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3691,碩禾,4,4,1.0,4,0.9063,0.0005452562704471102,中風險,正常,正常
上櫃,2023,3693,營邦,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3707,漢磊,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3709,鑫聯大投控,3,3,0.9333,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3710,連展投控,3,3,1.0,3,0.9524,0.0005452562704471102,低風險,正常,正常
上櫃,2023,3713,新晶投控,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4102,永日,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4105,東洋,4,3,1.0,3,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4107,邦特,3,3,1.0,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4109,加捷生醫,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4111,濟生,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4113,聯上,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4114,健喬,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4116,明基醫,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4120,友華,3,2,1.0,4,0.96,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4121,優盛,4,4,1.0,4,0.8333,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4123,晟德,3,3,1.0,3,0.963,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4126,太醫,3,2,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4127,天良,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4128,中天,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4129,聯合,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4130,健亞,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4131,浩泰,3,3,1.0,3,0.96,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4138,曜亞,3,3,0.89,3,0.93,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4139,馬光-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4147,中裕,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4153,鈺緯,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4154,樂威科-KY,3,3,0.8333,3,0.8333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4157,太景*-KY,3,3,0.6667,3,0.9048,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4160,訊聯基因,3,3,0.9167,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4161,聿新科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4162,智擎,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4163,鐿鈦,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4167,松瑞藥,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4168,醣聯,3,3,1.0,3,0.03,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4171,瑞基,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4173,久裕,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4174,浩鼎,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4175,杏一,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4183,福永生技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4188,安克,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4192,杏國,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4198,欣大健康,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4205,中華食,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4207,環泰,3,3,0.83,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4303,信立,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4304,勝昱,3,3,0.8889,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4305,世坤,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4401,東隆興,3,3,0.8889,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4402,福大,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4406,新昕纖,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4413,飛寶企業,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4416,三圓,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4417,金洲,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4419,元勝,3,3,0.9444,3,0.9259,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4420,光明,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4430,耀億,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4432,銘旺實,3,2,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4433,興采,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4442,竣邦-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4502,健信,2,2,1.0,2,0.913,0.0005452562704471102,低風險,正常,異常
上櫃,2023,4503,金雨,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4506,崇友,3,3,1.0,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4510,高鋒,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4513,福裕,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4523,永彰,3,3,1.0,3,0.9667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4527,方方土霖,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4528,江興鍛,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4529,淳紳,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4530,宏易,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4533,協易機,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4534,慶騰,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4535,至興,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4538,大詠城,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4541,晟田,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4542,科嶠,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4543,萬在,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4549,桓達,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4550,長佳,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4554,橙的,3,3,1.0,3,0.95,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4556,旭然,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4558,寶緯,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4561,健椿,3,3,1.0,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4563,百德,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4568,科際精密,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4577,達航科技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4580,捷流閥業,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4584,君帆,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4609,唐鋒,3,3,1.0,3,0.9167,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4702,中美實,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4706,大恭,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4707,磐亞,3,3,1.0,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4711,永純,3,3,0.8889,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4714,永捷,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4716,大立,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4721,美琪瑪,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4726,永昕,3,3,0.9333,3,0.9444,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4728,雙美,5,3,0.9333,3,1.0,0.0005452562704471102,中風險,正常,異常
上櫃,2023,4729,熒茂,3,3,1.0,3,0.8333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4735,豪展,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4741,泓瀚,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4743,合一,4,4,1.0,4,0.9773,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4744,皇將,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4745,合富-KY,3,2,1.0,4,0.9524,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4747,強生製藥,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4754,國碳科,3,3,0.98,3,0.98,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4760,勤凱科技,3,2,1.0,2,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4767,誠泰科技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4768,晶呈科技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4804,大略-KY,3,2,1.0,3,0.02,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4806,昇華,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4903,聯光通,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4905,台聯電,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4907,富宇,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4908,前鼎,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4909,新復興,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4911,德英,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4923,力士,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4924,欣厚-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4931,新盛力,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4933,友輝,3,3,0.89,3,0.87,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4939,亞電,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4945,陞達科技,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4946,辣椒,3,3,0.8889,3,0.8667,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4951,精拓科,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4953,緯軟,3,3,1.0,5,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4966,譜瑞-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4971,IET-KY,4,4,0.8333,4,0.8,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4972,湯石照明,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4973,廣穎電通,4,4,0.9167,4,0.9375,0.0005452562704471102,中風險,正常,正常
上櫃,2023,4974,亞泰,3,3,1.0,4,0.9286,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4979,華星光,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4987,科誠,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4991,環宇-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,4995,晶達,3,3,0.66,3,0.75,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5009,榮剛,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5011,久陽,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5013,強新,3,2,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5014,建錩,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5015,華祺,0,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,異常
上櫃,2023,5016,松和,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5201,凱衛,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5202,力新,3,3,0.8889,4,0.8636,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5205,中茂,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5206,坤悅,4,4,1.0,4,0.96,0.0005452562704471102,中風險,正常,異常
上櫃,2023,5209,新鼎,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5210,寶碩,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5211,蒙恬,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5212,凌網,5,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,異常
上櫃,2023,5213,亞昕,4,4,1.0,4,0.9688,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5220,萬達光電,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5227,立凱-KY,3,3,1.0,4,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5228,鈺鎧,3,3,0.8333,3,0.9333,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5230,雷笛克光學,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5236,凌陽創新,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5245,智晶,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5251,天鉞電,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5263,智崴,4,4,0.9286,4,0.96,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5272,笙科,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5274,信驊,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5276,達輝-KY,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5278,尚凡,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5287,數字,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5289,宜鼎,4,4,1.0,4,0.95,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5291,邑昇,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5299,杰力,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5301,寶得利,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5302,太欣,3,3,0.8333,3,0.8889,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5309,系統電,3,3,0.9333,3,0.9524,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5310,天剛,3,3,0.89,3,0.92,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5312,寶島科,4,4,1.0,4,1.0,0.0005452562704471102,中風險,正常,正常
上櫃,2023,5314,世紀,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5315,光聯,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5321,美而快,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5324,士開,3,2,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5328,華容,3,1,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
上櫃,2023,5340,建榮,3,3,1.0,3,1.0,0.0005452562704471102,低風險,正常,正常
